Id,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence
423,4,3,3,9,5,5,3,5,3,1,1,1,5,5,5,8,4,3,3,3,3,0,0
2687,1,3,3,6,5,3,3,3,3,1,1,1,3,5,3,8,4,1,3,3,3,0,0
1436,3,3,3,6,5,3,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
444,3,3,3,8,5,4,3,5,3,2,6,1,5,5,4,8,4,3,3,3,3,0,0
1067,3,3,3,8,5,4,3,4,3,2,6,1,5,5,4,8,3,3,3,3,3,0,0
2290,4,3,3,4,6,3,3,4,3,3,4,6,4,5,3,8,0,0,0,0,3,0,3
168,4,3,2,6,7,3,3,3,3,4,4,2,3,5,3,7,3,2,3,3,3,0,0
2643,4,3,3,7,8,3,3,3,3,1,1,1,3,5,4,8,1,1,2,3,1,0,3
2802,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,4,3,3,3,3,0,0
1224,4,3,3,5,6,2,2,3,3,1,3,1,3,5,4,8,0,2,3,3,3,0,3
1382,3,3,3,5,7,3,3,3,3,1,4,1,5,5,4,8,0,2,3,3,3,0,0
853,4,3,2,5,5,3,3,4,3,1,3,1,3,5,3,8,0,0,0,0,3,0,0
2237,4,3,3,5,6,3,3,4,3,1,5,1,5,5,4,8,0,0,0,0,3,0,3
2585,4,3,3,5,6,3,3,3,3,1,6,1,5,4,3,8,0,2,3,3,3,0,3
2193,4,3,3,4,5,3,3,3,3,1,5,1,3,5,3,8,0,1,3,3,1,0,0
2262,3,3,3,8,5,4,3,4,3,3,6,1,5,5,5,8,4,2,3,3,3,0,0
1528,4,3,3,6,5,3,3,4,3,2,3,1,3,5,3,8,0,1,2,3,3,0,0
370,4,3,3,5,6,3,3,4,3,1,5,1,5,5,3,8,3,1,3,3,2,0,0
2629,4,3,3,5,6,3,3,3,3,1,5,4,5,4,3,8,0,2,3,3,3,0,0
1703,3,3,3,8,5,4,3,4,3,1,1,1,5,5,4,8,4,1,3,3,3,0,0
793,4,3,3,4,6,3,3,3,3,1,3,1,3,5,3,8,0,1,3,3,1,0,0
1429,2,3,3,8,5,4,3,4,3,4,6,1,5,5,4,8,2,3,3,3,3,0,0
648,4,3,3,5,6,3,4,3,3,1,4,1,3,5,2,8,0,1,3,3,3,0,0
279,4,3,3,6,6,3,3,3,3,3,5,1,3,5,3,8,2,1,3,3,3,0,0
1705,3,3,3,8,5,5,3,5,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0
1257,4,3,3,5,6,3,3,3,3,1,4,1,3,4,3,8,3,1,3,3,3,0,0
2894,3,3,2,6,5,3,3,4,3,4,4,1,3,5,3,8,4,1,3,3,3,0,0
1062,4,3,3,8,5,5,3,4,3,3,6,1,5,5,4,8,4,3,3,3,3,0,0
1729,4,3,3,6,5,4,3,4,3,1,1,1,5,5,4,8,4,3,3,3,3,0,0
1925,4,3,3,6,6,3,3,3,3,1,4,3,4,5,3,8,3,1,3,3,3,0,0
415,4,3,3,6,5,3,3,4,3,1,5,1,3,5,3,8,3,1,3,3,3,0,0
78,4,3,3,6,5,3,3,4,3,1,1,1,3,5,3,8,3,1,3,3,3,0,0
428,4,3,3,9,5,4,3,5,3,1,6,1,5,5,5,8,4,2,3,3,3,0,0
1756,4,3,3,6,5,3,3,4,3,1,1,1,5,5,3,8,3,2,3,3,3,0,0
1280,4,3,3,5,7,3,3,3,3,1,1,1,3,4,3,8,0,1,3,3,3,0,0
1928,1,3,3,6,3,3,3,4,3,1,2,1,4,5,3,8,3,1,3,3,3,0,0
2671,4,3,3,4,5,3,3,3,3,1,3,1,3,4,3,8,3,0,0,0,3,0,2
2501,4,3,2,8,5,4,3,5,3,4,6,1,5,5,4,8,3,2,3,3,3,0,0
225,4,3,3,5,5,3,3,3,3,1,6,1,5,5,3,8,0,1,3,3,3,0,0
2317,3,3,3,7,5,4,3,4,3,2,6,1,5,5,4,8,4,2,3,3,3,0,0
160,3,3,3,5,7,3,4,3,3,1,5,3,5,5,4,8,4,3,3,3,3,0,0
100,2,3,3,7,5,5,3,5,3,3,6,1,5,5,4,8,4,3,3,3,3,0,0
482,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,3,3,3,3,3,0,0
177,4,3,3,5,7,3,4,3,3,1,4,1,3,5,4,8,4,1,3,3,3,0,3
1971,4,3,3,5,5,3,3,3,3,1,5,1,3,5,3,8,3,2,3,3,3,0,0
484,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,3,3,3,3,3,0,0
1561,3,3,2,8,5,5,3,5,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0
992,4,3,3,6,5,3,3,2,3,2,5,2,3,5,3,8,4,1,3,3,3,0,0
73,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
2646,4,3,3,6,5,3,3,3,2,1,4,3,4,4,3,8,0,1,3,3,3,0,3
994,4,3,3,6,5,3,3,4,3,1,5,1,4,5,3,8,3,3,3,3,3,0,0
2138,3,3,3,5,5,3,3,4,3,3,5,1,3,5,3,8,0,1,3,3,3,0,3
2013,4,3,3,5,7,4,3,3,3,1,1,1,5,5,3,8,0,1,3,3,3,0,3
2126,2,3,2,5,5,3,3,4,3,1,5,1,5,5,3,8,0,1,3,3,3,0,4
898,4,3,3,5,8,3,3,2,3,1,1,1,5,5,3,8,0,0,0,0,3,0,0
1048,4,3,3,6,6,3,3,4,3,1,5,2,4,5,3,8,0,2,3,3,3,0,0
2676,4,3,3,6,6,3,3,3,3,1,1,1,3,5,3,8,4,1,3,3,3,0,3
2498,3,3,3,5,6,3,3,3,3,2,3,1,3,5,3,8,1,1,3,3,3,0,0
1560,3,3,2,8,5,5,3,5,3,4,6,1,5,5,4,8,4,3,3,3,3,0,0
296,4,3,3,7,9,5,4,3,4,1,6,1,5,5,4,8,4,2,3,3,3,0,4
354,3,3,3,7,5,4,3,4,3,1,6,1,4,5,3,8,3,3,3,3,3,0,0
970,3,3,3,5,7,3,3,3,3,1,5,1,4,5,4,8,0,1,3,3,3,0,3
884,4,3,3,6,5,4,3,4,3,1,1,1,5,5,4,8,4,3,3,3,3,0,0
1894,4,3,3,6,7,3,4,3,3,1,5,1,5,5,3,8,4,2,3,3,3,0,3
450,3,3,3,8,5,4,3,4,3,1,1,1,5,5,4,8,4,3,3,3,3,0,0
2031,4,3,3,7,4,3,2,3,3,1,2,1,5,3,3,8,3,1,3,3,3,0,0
949,3,3,3,7,5,4,3,5,3,2,1,1,5,5,4,8,4,3,3,3,3,0,0
1907,4,3,3,5,6,3,4,3,3,1,4,1,5,5,3,8,0,3,3,3,3,0,3
1906,4,3,3,6,6,3,3,3,3,1,3,1,3,5,3,8,3,2,3,3,3,0,4
549,4,3,3,6,5,4,3,4,3,1,1,1,4,5,4,8,0,2,3,3,3,0,0
243,3,3,3,5,3,3,2,3,3,2,1,1,5,5,3,8,0,1,3,2,1,0,0
1697,4,3,3,8,5,4,3,4,3,3,1,1,4,5,4,8,4,3,3,3,3,0,0
2365,4,3,3,6,5,3,3,3,3,1,1,1,3,5,3,8,0,1,3,3,3,0,0
310,4,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,3,1,3,3,3,0,0
1961,4,3,3,5,3,3,3,3,3,1,2,1,2,4,3,6,3,1,3,3,3,0,0
849,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
2018,4,3,3,5,8,3,3,3,3,2,1,1,5,5,3,8,0,1,2,2,1,0,0
1328,3,3,3,5,7,4,4,3,3,1,2,4,3,5,3,8,1,1,3,3,3,0,4
801,3,3,3,6,5,4,3,4,3,3,3,6,4,5,4,6,1,1,3,3,3,0,0
400,4,3,3,4,7,3,4,3,3,1,5,1,5,5,3,8,0,1,3,3,3,0,0
1650,4,3,3,7,6,3,3,4,3,1,1,1,3,5,3,8,4,2,3,3,3,0,0
1084,4,3,3,7,5,4,3,4,3,3,1,1,5,5,4,8,4,3,3,3,3,0,0
1522,4,3,3,5,6,3,3,3,2,1,1,1,5,5,3,8,0,2,3,3,3,0,0
2496,3,3,3,5,6,3,3,3,3,1,5,1,3,5,3,8,0,0,0,0,3,0,2
220,3,3,3,5,6,3,3,4,3,1,5,1,3,5,3,5,4,1,3,3,3,0,0
1254,4,3,3,5,5,3,3,3,3,1,1,1,2,4,3,8,0,1,3,3,3,0,0
1443,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
2885,3,3,2,8,5,4,3,5,3,4,6,1,5,5,4,8,4,3,3,3,3,0,0
2920,4,3,3,4,7,3,3,3,3,1,1,1,4,5,3,8,0,0,0,0,3,0,0
1197,3,3,3,5,5,3,3,3,3,1,2,1,3,5,3,8,0,1,3,3,3,0,0
848,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
926,3,3,3,7,6,3,3,3,3,1,2,1,5,5,3,8,4,1,3,3,3,0,0
2158,2,3,2,8,5,4,3,4,3,4,6,1,5,5,4,8,3,2,3,3,3,0,0
1555,4,3,3,4,7,3,3,1,2,1,1,1,5,5,3,8,0,1,2,3,3,0,0
278,4,3,3,4,5,3,3,3,3,1,1,1,5,3,2,8,0,1,3,2,2,0,0
2522,3,3,3,8,5,4,3,4,3,4,6,3,3,5,4,8,3,3,3,3,3,0,0
434,4,3,3,9,5,5,3,5,3,4,1,1,5,5,5,8,4,2,3,3,3,0,0
2683,4,3,3,6,6,3,4,3,3,1,4,1,4,5,4,8,4,1,3,3,3,0,3
2173,4,3,3,6,6,3,3,3,3,1,1,1,4,5,3,6,0,3,3,3,2,0,4
894,4,3,3,5,9,3,5,3,3,1,1,1,5,5,3,8,0,0,0,0,3,0,0
1066,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,4,2,3,3,3,0,0
1261,3,3,3,6,6,3,3,3,3,1,3,1,5,5,3,8,4,3,3,3,3,0,0
537,3,3,3,7,5,4,3,4,3,4,1,1,5,5,4,8,0,2,3,3,3,0,0
2301,2,3,3,5,6,3,3,4,3,1,2,1,3,5,3,8,0,1,3,3,3,0,3
2854,4,3,3,7,8,3,3,3,3,2,1,1,3,5,4,8,4,1,2,3,1,0,0
2649,4,3,3,4,5,3,3,3,3,1,1,1,5,5,3,8,0,2,3,3,3,0,0
2776,3,3,3,7,5,4,3,4,3,3,5,1,5,5,4,8,0,2,3,3,3,0,0
2403,3,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,3,2,3,3,3,0,0
2355,4,3,3,6,6,3,3,3,2,1,5,1,3,5,4,8,3,2,3,3,3,0,0
1983,4,3,3,3,7,3,4,3,3,1,5,1,5,5,3,8,0,1,3,3,3,0,0
547,4,3,3,6,6,4,4,4,4,1,6,3,5,5,4,8,0,2,3,3,3,0,0
1842,3,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,0,2,3,3,3,0,0
2748,3,3,3,6,4,4,3,4,3,1,5,1,5,5,5,8,3,2,3,3,3,0,3
2425,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,3,3,3,3,3,0,0
2837,4,3,3,5,3,3,2,3,3,1,1,1,3,5,3,8,0,0,0,0,1,0,0
2456,3,3,3,8,5,4,3,5,4,1,6,1,5,5,4,8,4,2,3,3,3,0,0
2114,3,3,2,7,5,4,3,4,3,4,6,1,5,5,3,8,4,3,3,3,3,0,0
1890,4,3,3,5,7,3,3,3,3,1,1,1,3,5,3,8,0,1,3,3,3,0,0
621,4,3,3,6,8,3,4,3,3,1,4,1,5,5,3,6,0,1,3,3,3,0,3
1427,4,3,3,9,5,5,3,5,3,3,6,1,5,5,5,8,4,3,3,3,3,0,0
1728,3,3,3,6,5,4,3,4,3,1,1,1,5,5,4,8,0,1,3,3,3,0,0
2472,3,3,3,7,5,4,3,4,3,3,1,1,5,5,4,8,0,2,3,3,3,0,0
610,3,3,3,5,6,3,4,3,3,1,5,1,3,5,3,8,3,3,3,3,3,0,3
1950,4,3,3,4,6,3,3,3,3,1,1,1,3,5,3,8,0,1,2,2,3,0,0
94,3,3,3,7,5,4,3,5,3,3,6,1,5,5,4,8,4,3,3,3,3,0,0
1745,4,3,3,7,5,4,3,4,3,3,1,1,5,5,4,8,4,3,3,3,3,0,0
744,4,3,3,5,7,3,3,3,3,1,4,1,3,4,3,8,0,1,2,3,3,0,0
1859,4,3,3,6,7,4,4,3,3,1,1,1,5,5,3,8,3,2,3,3,3,0,0
2343,4,3,3,7,7,4,3,4,3,2,5,1,5,5,4,8,0,2,3,3,3,0,0
1713,3,3,3,7,5,4,3,4,3,2,6,1,5,5,4,8,0,2,3,3,3,0,0
1816,4,3,3,6,5,3,3,3,3,1,1,1,5,5,3,8,3,2,3,3,3,0,3
2390,4,3,3,8,5,4,3,4,3,2,1,1,4,5,5,8,4,2,3,3,3,0,0
364,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,3,3,3,3,3,0,0
684,4,3,3,5,5,3,3,4,3,3,6,3,3,5,3,8,0,2,3,3,3,0,2
32,4,3,3,6,5,3,3,3,3,1,1,1,3,5,3,8,0,1,3,3,3,0,0
1698,4,3,3,9,5,5,3,4,3,3,1,1,5,5,5,8,4,3,3,3,3,0,0
1129,4,3,3,8,5,4,3,4,3,3,1,1,5,5,4,8,4,3,3,3,3,0,0
165,4,3,3,5,7,3,3,3,3,2,4,3,3,5,4,8,0,1,3,3,3,0,0
935,4,3,3,6,6,3,3,4,3,1,1,1,3,5,3,8,3,3,3,3,3,0,3
1802,4,3,3,7,6,4,3,4,3,1,1,1,5,5,4,8,0,3,3,3,3,0,0
250,3,3,3,8,5,4,3,4,3,3,1,1,5,5,4,8,0,2,3,3,3,0,0
2668,4,3,3,5,7,3,3,3,3,1,1,1,4,4,3,8,0,0,0,0,1,0,0
236,4,3,3,5,5,3,3,3,3,1,5,1,2,5,3,8,0,1,2,3,3,0,0
2117,2,3,2,6,5,4,3,4,3,3,6,1,5,5,4,8,2,3,3,3,3,0,0
2029,4,3,3,5,4,3,3,3,3,1,1,1,3,4,3,8,0,1,3,2,3,0,3
636,3,3,3,6,7,3,3,3,2,1,3,1,3,4,3,8,0,1,3,3,3,0,0
1155,3,3,3,6,8,3,4,3,3,2,6,1,4,5,4,8,0,1,3,3,3,0,4
739,4,3,3,6,7,4,3,3,3,1,1,1,4,5,3,8,0,1,3,3,3,0,0
1608,3,3,3,6,7,3,3,4,3,2,5,1,5,5,3,5,0,1,3,3,3,0,0
1087,3,3,3,6,5,3,3,3,3,1,6,1,5,5,3,8,3,3,3,3,3,0,0
1774,4,3,3,8,5,4,3,5,3,1,6,1,5,5,4,8,3,2,3,3,3,0,0
2816,3,3,3,7,5,4,3,4,3,3,6,1,5,5,4,8,4,3,3,3,3,0,0
2194,4,3,3,4,6,3,3,3,3,1,3,1,5,5,3,8,3,1,3,3,3,0,0
523,4,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,4,2,3,3,3,0,0
2767,3,3,2,7,5,3,3,4,3,4,5,1,3,5,4,8,3,1,3,3,3,0,0
1837,3,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,0,3,3,3,3,0,0
2284,4,3,3,5,7,3,3,4,3,1,6,1,3,5,3,8,3,1,3,3,3,0,0
1434,2,3,3,5,5,3,3,4,3,1,6,1,5,5,3,8,0,1,3,3,3,0,0
2794,2,3,3,8,5,4,3,4,3,4,1,1,5,5,4,8,3,2,3,3,3,0,0
2625,4,3,3,3,4,3,3,0,0,0,0,0,2,3,3,8,0,1,3,2,3,0,0
794,4,3,3,5,6,3,3,4,3,1,4,1,3,5,3,8,4,2,3,3,2,0,3
708,4,3,3,4,6,3,3,2,3,1,1,1,3,5,3,8,0,1,3,3,1,0,0
286,4,3,3,5,6,3,3,3,3,2,3,1,2,4,2,8,4,1,3,3,3,0,3
62,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,3,3,3,3,3,0,0
1647,4,3,3,7,7,4,3,4,3,1,5,1,5,5,4,8,3,2,3,3,3,0,0
2054,3,3,3,5,4,3,3,3,3,3,3,4,3,5,3,8,0,2,3,3,3,0,3
1102,4,3,3,9,5,4,3,5,3,2,1,1,5,5,5,8,3,2,3,3,3,0,0
654,4,3,3,6,6,3,4,3,3,1,5,1,5,5,3,8,4,1,3,3,3,0,0
1089,3,3,3,6,5,3,3,4,3,1,1,1,5,5,4,8,0,3,3,3,3,0,0
604,3,3,3,5,6,3,4,3,3,1,4,2,2,5,3,7,4,1,3,3,3,0,0
2838,4,3,3,5,7,3,4,3,3,1,4,1,4,5,3,8,0,1,3,3,3,0,0
2777,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
1723,3,3,3,9,5,5,3,5,3,1,6,1,5,5,5,8,4,2,3,3,3,0,0
349,3,3,3,7,5,3,3,4,3,1,1,1,4,5,3,8,3,3,3,3,3,0,0
2313,2,3,3,6,5,3,3,4,3,1,1,1,4,5,3,8,3,3,3,3,3,0,0
2279,4,3,3,3,5,3,3,0,0,0,0,0,5,5,3,7,0,2,3,3,1,2,4
1346,4,3,3,7,5,3,3,3,3,2,3,2,3,5,3,6,4,1,3,3,3,0,3
2770,4,3,3,5,6,3,4,4,3,1,1,1,5,5,3,8,0,2,3,3,3,0,0
2923,4,3,3,5,5,3,3,3,3,1,5,1,3,5,3,8,0,1,3,3,3,0,0
1619,3,3,3,6,5,3,3,4,3,3,1,1,4,5,3,8,3,3,3,3,3,0,0
2178,4,3,3,5,5,3,3,4,3,1,1,1,4,5,3,8,0,1,3,3,3,0,0
1160,2,3,3,7,5,4,3,4,3,2,6,1,5,5,4,8,0,2,3,3,3,0,0
1755,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,4,3,3,3,3,0,0
2412,4,3,3,6,5,4,3,4,3,1,1,1,5,5,4,8,4,3,3,3,3,0,0
889,3,3,3,6,6,3,3,3,3,1,4,1,3,5,3,8,0,3,3,3,3,0,3
2181,3,3,3,10,5,5,3,5,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0
1186,4,3,3,7,6,3,3,3,3,1,1,1,4,5,3,8,4,1,3,3,3,0,3
1613,4,3,3,7,5,3,4,3,4,4,6,1,3,5,3,8,1,1,3,3,3,0,2
411,4,3,3,6,6,3,3,4,3,1,5,1,3,5,3,8,3,1,3,3,3,0,0
810,4,3,3,5,5,3,3,0,0,0,0,0,3,5,3,8,0,1,3,3,3,0,0
548,4,3,3,6,6,3,3,4,3,1,1,1,3,5,3,8,3,2,3,3,3,0,0
2179,4,3,3,5,5,3,3,5,4,1,5,1,4,5,3,8,0,3,3,3,3,0,0
2746,4,3,3,5,3,3,3,2,2,2,1,1,2,4,3,8,3,1,3,3,2,0,0
1486,4,3,3,5,7,3,3,2,3,1,1,1,4,4,3,8,0,0,0,0,2,0,3
2168,4,3,3,5,7,3,3,3,3,1,5,6,5,5,3,8,0,1,2,2,3,0,4
2061,4,3,3,5,7,3,3,3,3,1,4,1,5,5,3,8,0,1,3,3,3,0,3
1131,3,3,3,6,5,4,3,4,3,1,3,1,5,5,4,8,0,2,3,3,3,0,0
2738,4,3,3,6,8,3,3,3,3,1,3,1,4,5,4,8,4,1,3,3,3,0,0
929,3,3,3,6,6,3,3,3,3,1,2,4,3,5,3,8,4,3,3,3,3,0,0
362,4,3,3,6,5,3,3,4,3,1,1,1,4,5,3,8,3,3,3,3,3,0,0
652,4,3,3,7,7,3,3,3,3,2,5,1,5,4,3,8,4,1,3,3,3,0,2
1466,3,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,0,2,3,3,3,0,0
2087,4,3,3,5,6,3,3,3,3,2,2,1,3,5,3,8,4,1,3,3,3,0,0
1442,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,3,2,3,3,3,0,0
2744,3,3,3,5,7,3,3,5,4,2,2,5,2,4,3,8,0,1,3,3,3,0,0
1511,3,3,3,5,7,3,4,3,3,1,1,1,3,5,3,8,0,1,3,3,3,0,0
2175,4,3,3,6,6,3,2,3,3,3,6,1,3,5,3,8,2,1,3,2,3,0,0
1236,4,3,3,5,5,3,3,3,3,1,4,3,3,5,3,8,0,1,3,3,3,0,0
2448,3,3,3,8,5,4,3,4,3,3,6,1,5,5,4,8,3,2,3,3,3,0,0
60,3,3,3,9,5,4,3,4,3,1,1,1,5,5,4,8,3,3,3,3,3,0,0
346,3,3,3,8,5,4,3,4,3,4,6,1,5,5,4,8,4,3,3,3,3,0,0
678,4,3,3,6,5,3,3,3,3,3,3,1,4,5,3,8,0,1,3,3,3,0,0
2481,4,3,3,6,5,4,3,4,3,1,6,1,4,5,4,8,0,2,3,3,3,0,3
2729,4,3,3,5,7,3,3,4,3,3,6,3,5,5,3,8,0,1,3,3,3,0,3
453,3,3,3,6,5,4,3,4,3,3,5,1,5,5,4,8,4,2,3,3,3,0,0
2234,4,3,3,5,6,3,3,3,3,3,4,1,1,3,3,8,0,1,3,3,3,0,0
2007,4,3,3,5,6,3,3,2,3,1,3,1,3,5,3,8,0,1,3,3,3,0,0
20,4,3,3,6,6,3,3,4,3,1,5,3,3,5,3,7,3,1,3,3,3,0,3
2217,3,3,2,6,7,3,3,3,3,2,3,2,3,5,3,8,4,1,3,2,3,0,0
232,4,3,3,4,7,3,3,4,3,1,4,1,3,5,4,6,0,1,3,3,3,0,0
1982,4,3,3,5,8,3,3,3,2,1,4,1,5,5,4,8,4,1,3,3,3,0,3
1570,4,3,3,4,5,3,3,4,3,1,5,1,4,5,3,8,3,1,3,3,3,0,0
195,4,3,3,6,7,3,3,3,4,1,4,2,3,5,3,8,0,1,3,3,3,0,3
2307,3,3,3,6,6,3,4,3,3,1,3,1,3,5,4,8,3,1,3,3,3,0,0
504,3,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,3,2,3,3,3,0,0
1644,3,3,3,6,7,4,4,4,3,1,4,1,5,5,4,8,3,3,3,3,3,0,0
939,3,3,3,6,9,4,4,4,3,1,6,1,5,5,4,8,4,3,3,3,3,0,0
1591,4,3,3,5,5,3,3,4,3,1,1,1,5,5,3,8,0,0,0,0,3,0,0
2001,4,3,3,5,6,3,3,3,3,1,3,1,4,5,3,6,0,1,3,3,3,0,2
2379,4,3,3,9,5,4,3,5,3,3,6,1,5,5,5,8,4,3,3,3,3,0,0
1100,4,3,3,8,5,4,3,4,3,1,6,1,4,5,4,8,3,3,3,3,3,0,0
1118,4,3,3,8,5,4,3,4,3,3,1,1,5,5,4,8,4,2,3,3,3,0,0
1593,4,3,3,4,5,3,3,4,3,3,5,2,4,5,3,8,0,3,3,3,3,0,0
2338,2,3,3,5,6,3,3,0,0,0,0,0,4,5,3,8,3,1,3,3,2,0,0
458,3,3,3,8,5,4,3,5,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0
1454,4,3,3,8,5,4,3,4,3,1,1,1,5,5,4,8,4,2,3,3,3,0,0
641,4,3,3,5,6,3,3,3,3,1,3,1,4,5,3,8,3,3,3,3,3,0,0
644,4,3,3,5,6,3,3,3,3,1,4,2,3,5,3,6,0,1,3,3,3,0,2
840,2,3,3,7,5,3,3,4,3,2,6,1,5,5,3,8,0,3,3,3,3,0,4
1307,4,3,3,7,9,3,3,3,3,1,1,1,5,5,4,8,5,1,3,3,3,0,0
1809,4,3,3,5,5,4,3,4,3,1,6,1,5,5,4,8,0,1,3,3,3,0,0
56,4,3,3,6,5,4,3,4,3,1,6,1,5,5,4,8,3,3,3,3,3,0,0
1905,4,3,3,5,8,3,3,3,3,1,4,5,5,5,3,8,0,1,3,3,1,0,0
2060,3,3,3,5,5,3,4,3,3,1,2,4,3,5,3,8,0,1,3,3,3,0,0
1085,4,3,3,7,5,4,3,4,3,4,1,1,5,5,4,8,4,3,3,3,3,0,0
305,4,3,3,4,4,3,4,3,3,1,1,1,3,4,3,8,0,2,3,3,3,0,0
671,4,3,3,6,9,4,4,3,3,2,6,1,4,5,4,8,0,1,3,3,3,0,0
833,4,3,2,7,5,4,3,4,3,4,6,1,4,5,4,8,3,3,3,3,3,0,0
2891,4,3,3,7,5,3,3,3,3,1,1,1,4,5,3,8,0,1,3,3,3,0,0
486,3,3,3,6,5,4,3,4,3,1,6,1,5,5,4,8,3,2,3,3,3,0,0
334,4,3,3,5,7,3,4,3,3,1,5,1,5,5,3,8,0,1,3,3,3,0,0
1804,3,3,3,8,5,4,3,4,3,3,1,1,5,5,4,8,4,3,3,3,3,0,0
2690,3,3,2,4,4,3,3,3,3,1,1,1,2,4,2,8,0,0,0,0,1,0,0
299,3,3,2,8,6,4,3,4,3,4,6,1,4,5,4,8,3,3,3,3,3,0,0
466,3,3,3,6,5,4,3,4,3,3,1,1,5,5,4,8,4,3,3,3,3,0,0
440,4,3,3,8,5,4,3,5,3,3,6,1,5,5,5,8,4,3,3,3,3,0,0
378,4,3,3,7,5,3,3,4,3,3,6,1,3,5,3,8,3,1,3,3,3,0,0
513,4,3,3,7,5,4,3,4,3,2,6,1,5,5,4,8,4,2,3,3,3,0,0
1597,4,3,3,4,7,3,4,4,3,3,6,1,4,5,3,8,0,2,3,3,3,0,0
613,4,3,3,6,6,3,3,3,3,4,5,1,5,5,4,8,1,3,3,3,3,0,0
2798,2,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,3,1,3,3,3,0,0
239,4,3,3,4,6,3,3,3,2,1,2,1,5,5,3,8,3,1,2,3,3,0,3
1080,4,3,3,7,5,4,3,4,3,3,6,1,5,5,4,8,4,2,3,3,3,0,0
375,3,3,3,7,6,3,3,4,3,1,1,1,3,5,4,8,3,2,3,3,3,0,0
1638,3,3,3,9,5,5,3,5,3,3,6,1,5,5,4,8,4,3,4,3,3,0,0
2593,4,3,3,5,5,3,2,3,3,2,6,1,3,5,3,4,4,2,3,3,1,0,0
623,4,3,3,5,5,3,3,3,3,1,1,1,3,5,3,5,0,1,3,3,3,0,0
964,3,3,3,6,8,3,4,4,3,1,5,1,5,5,4,8,3,3,3,3,3,0,0
917,4,3,3,7,7,3,3,3,3,1,1,1,4,5,3,8,4,1,3,3,3,0,0
122,4,3,3,5,6,3,3,3,3,1,4,1,5,5,4,8,0,2,3,3,3,0,4
2443,4,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,3,3,3,3,3,0,0
1354,4,3,3,6,4,3,4,3,3,1,1,1,5,5,4,8,0,1,3,3,3,0,0
2058,4,3,3,5,6,3,3,4,3,3,6,1,4,5,3,8,0,1,3,3,3,0,4
2326,3,3,3,7,5,3,3,4,3,1,1,1,4,5,3,8,3,3,3,3,3,0,0
1222,4,3,3,5,6,3,3,3,3,1,6,1,5,5,3,8,3,2,4,3,3,0,0
1251,4,3,3,5,5,3,3,3,3,1,4,1,4,5,3,8,0,1,3,3,3,0,0
65,2,3,3,7,5,4,3,4,3,1,1,1,4,5,3,8,0,3,3,3,3,0,0
498,3,3,3,8,5,4,3,4,3,2,6,1,5,5,4,8,3,3,3,3,3,0,0
749,3,3,3,7,8,3,4,4,3,1,1,1,3,5,4,8,0,1,3,3,3,0,4
1782,3,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,4,2,3,3,3,0,0
477,3,3,3,7,5,4,3,4,3,2,1,1,5,5,4,8,4,3,3,3,3,0,0
2826,4,3,3,5,5,3,3,4,3,4,6,1,4,5,3,8,0,3,3,3,3,0,0
1601,4,3,3,4,7,3,4,4,3,3,5,1,4,5,3,8,0,0,0,0,3,0,0
990,3,3,3,6,8,5,3,4,3,1,5,4,5,5,3,7,3,1,3,3,3,0,0
