Id,Total Bsmt SF,1st Flr SF,Gr Liv Area,Garage Area,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Overall Qual,Exter Qual,Bsmt Qual,Kitchen Qual,Year Built,Full Bath,TotRms AbvGrd,Garage Cars,Grla_tbsf,ovl_ext,ovl_area
1136,1114.0,1114,1114,576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,3,4,2004,1,6,2.0,1240996.0,15,5570
1877,1073.0,1073,1073,515.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1965,1,6,2.0,1151329.0,15,5365
424,3094.0,2402,2402,672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,5,5,5,2008,2,10,3.0,7431788.0,50,24020
1182,1232.0,1232,1232,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,4,3,1984,2,6,2.0,1517824.0,18,7392
2750,1344.0,1440,1440,920.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,4,4,1993,2,8,4.0,1935360.0,24,8640
1016,1488.0,1488,1488,738.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1950,2,6,2.0,2214144.0,18,8928
2436,783.0,807,1509,393.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2003,2,8,2.0,1181547.0,28,10563
1607,845.0,845,845,264.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,1982,1,6,1.0,714025.0,15,4225
2337,1410.0,1426,2945,641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,5,5,4,2006,3,10,3.0,4152450.0,50,29450
1233,1099.0,1431,1431,296.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,1962,1,6,1.0,1572669.0,18,8586
419,892.0,892,892,288.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1967,1,5,1.0,795664.0,15,4460
633,1329.0,1329,1329,441.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,1960,1,5,2.0,1766241.0,21,9303
2722,1763.0,1779,1779,454.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1955,1,6,2.0,3136377.0,15,8895
469,1373.0,1555,1555,660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2007,2,7,3.0,2135015.0,28,10885
1365,768.0,788,1236,384.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1925,2,6,1.0,949248.0,18,7416
1098,831.0,873,1651,450.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,1999,2,7,2.0,1371981.0,21,11557
711,190.0,886,886,273.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,2,3,1938,1,4,1.0,168340.0,15,4430
2808,1682.0,1700,1700,544.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,2003,2,7,2.0,2859400.0,24,10200
1959,1040.0,1168,1846,315.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1949,2,7,1.0,1919840.0,18,11076
2720,1052.0,1252,1920,451.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,3,4,1958,2,8,2.0,2019840.0,20,9600
2170,1088.0,1088,1088,520.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1963,1,4,2.0,1183744.0,12,4352
603,1040.0,1362,1362,768.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1957,1,6,3.0,1416480.0,12,5448
2113,1314.0,1314,1314,440.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,2006,2,6,2.0,1726596.0,24,7884
1146,1278.0,1294,1294,496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,4,4,1991,2,6,2.0,1653732.0,18,7764
2105,1274.0,1274,1274,508.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2005,2,6,2.0,1623076.0,28,8918
1786,1689.0,1689,1689,954.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,2007,2,7,3.0,2852721.0,28,11823
961,1641.0,1641,1641,885.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,5,5,5,2008,2,7,3.0,2692881.0,45,14769
1405,570.0,617,1079,249.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,1948,1,5,1.0,615030.0,21,7553
1324,984.0,984,984,308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,3,2,1959,1,5,1.0,968256.0,15,4920
1986,960.0,960,960,308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,2,1920,1,5,1.0,921600.0,12,3840
307,540.0,1044,1044,504.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,2,1952,1,4,2.0,563760.0,10,5220
180,1027.0,1027,1633,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,3,4,1948,1,7,1.0,1677091.0,15,8165
2896,1112.0,1137,1137,551.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,4,4,1987,2,5,2.0,1264344.0,18,6822
668,1380.0,1380,1380,364.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1963,1,6,1.0,1904400.0,18,8280
1582,1256.0,1256,1256,578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,4,4,1986,2,6,2.0,1577536.0,24,7536
2285,1142.0,1142,1142,528.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1976,1,6,2.0,1304164.0,15,5710
2079,1202.0,2158,2158,576.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,1950,2,7,2.0,2593916.0,18,12948
2272,1616.0,1629,1629,808.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,4,4,2002,2,9,3.0,2632464.0,32,13032
2250,1084.0,1080,1080,484.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1983,1,5,2.0,1170720.0,18,6480
502,1347.0,1372,2646,656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,4,4,4,1993,2,9,3.0,3564162.0,28,18522
2166,738.0,738,1491,484.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2006,2,7,2.0,1100358.0,28,10437
1622,392.0,924,1694,398.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,1994,2,7,2.0,664048.0,18,10164
1299,684.0,684,1080,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,2,4,1890,1,5,0.0,738720.0,15,5400
832,704.0,704,1422,440.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,2005,2,7,2.0,1001088.0,24,8532
2470,1293.0,1301,1301,572.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,2006,2,5,2.0,1682193.0,28,9107
1017,791.0,1236,2093,542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,4,3,1986,2,7,2.0,1655563.0,21,14651
1384,1073.0,1073,1073,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1967,1,6,1.0,1151329.0,15,5365
1790,1494.0,1506,1506,672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,2005,2,7,2.0,2249964.0,28,10542
2530,1334.0,1334,1334,477.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,3,3,1967,2,7,2.0,1779556.0,21,9338
2893,0.0,1295,1295,312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,1986,2,5,1.0,0.0,28,9065
2027,672.0,672,1344,456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,3,4,1929,1,6,2.0,903168.0,21,9408
683,732.0,732,732,240.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1952,1,4,1.0,535824.0,15,3660
823,1468.0,1468,1468,904.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,2008,2,6,3.0,2155024.0,32,11744
2374,1069.0,1069,1069,440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,1975,2,4,2.0,1142761.0,18,6414
1594,1040.0,1040,1040,499.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1975,1,6,2.0,1081600.0,15,5200
2049,925.0,999,999,308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,4,3,1963,1,6,1.0,924075.0,15,4995
1813,1349.0,1349,1349,539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3,4,3,2000,2,6,2.0,1819801.0,21,9443
365,1424.0,1442,1442,500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,1990,2,5,2.0,2053408.0,21,10094
176,747.0,747,747,220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,3,1945,1,4,1.0,558009.0,12,2988
510,1573.0,1578,1578,840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,4,5,2008,2,7,3.0,2482194.0,32,12624
1326,0.0,882,882,308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,0,3,1956,1,4,1.0,0.0,15,4410
2423,1368.0,1511,1511,398.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2002,2,5,2.0,2067048.0,28,10577
1631,1302.0,1128,1128,480.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1964,1,6,2.0,1468656.0,18,6768
1263,1312.0,1312,1312,495.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,1958,1,6,2.0,1721344.0,21,9184
1046,630.0,630,1302,264.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1972,2,6,1.0,820260.0,15,6510
47,2846.0,2696,2696,958.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,5,5,5,2003,2,10,3.0,7672816.0,45,24264
1424,628.0,628,1356,484.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2007,2,6,2.0,851568.0,28,9492
429,1104.0,1130,2184,836.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,5,5,5,2008,2,10,3.0,2411136.0,45,19656
1031,803.0,1098,1964,483.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,3,3,1976,2,8,2.0,1577092.0,21,13748
1635,1312.0,1321,1321,484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,4,4,4,1990,1,4,2.0,1733152.0,32,10568
309,1594.0,1646,1646,525.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,4,2004,2,5,2.0,2623724.0,32,13168
1020,1260.0,1260,1260,598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,4,4,3,1983,2,6,2.0,1587600.0,28,8820
178,926.0,926,1316,484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,3,3,1929,1,6,2.0,1218616.0,15,6580
1975,264.0,768,1432,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,2,3,1910,2,7,2.0,378048.0,15,7160
2096,779.0,1029,1958,499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,4,4,1994,2,7,2.0,1525282.0,28,13706
865,1753.0,1788,1788,522.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,5,2001,2,7,2.0,3134364.0,32,14304
385,832.0,832,1935,552.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,4,3,2009,2,8,2.0,1609920.0,32,15480
1362,1272.0,1272,1969,400.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1938,2,9,2.0,2504568.0,18,11814
1091,847.0,847,1986,434.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2003,2,9,2.0,1682142.0,28,13902
317,1214.0,1214,1214,520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4,4,4,2009,2,6,2.0,1473796.0,28,8498
1076,1342.0,1342,1342,550.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,4,4,2006,2,6,2.0,1800964.0,32,10736
1573,1565.0,2898,2898,665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,4,4,1976,2,10,2.0,4535370.0,32,23184
485,870.0,878,2004,644.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,4,2002,2,8,3.0,1743480.0,32,16032
2021,960.0,986,986,180.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1926,1,5,1.0,946560.0,18,5916
2032,637.0,1108,1108,280.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,4,1930,1,6,1.0,705796.0,21,7756
2604,672.0,694,1214,936.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,3,1915,1,6,3.0,815808.0,9,3642
1615,2217.0,2217,2217,621.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,4,1970,2,8,2.0,4915089.0,32,17736
2736,697.0,1575,2201,432.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,1966,2,8,2.0,1534097.0,24,13206
473,1220.0,1220,1220,397.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2005,2,5,2.0,1488400.0,28,8540
1316,689.0,689,1378,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,3,4,1928,2,7,2.0,949442.0,21,9646
244,0.0,930,930,308.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,1946,1,6,1.0,0.0,12,3720
152,988.0,988,988,264.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1958,1,5,1.0,976144.0,15,4940
1588,1964.0,1964,1964,892.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,5,4,2005,2,7,3.0,3857296.0,32,15712
2111,1270.0,1270,1270,524.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2005,2,6,2.0,1612900.0,28,8890
813,0.0,1120,2240,528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,0,3,1979,2,12,2.0,0.0,15,11200
1854,1494.0,1494,1494,478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,4,4,1994,1,5,2.0,2232036.0,32,11952
2575,1179.0,1364,1364,331.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,1957,1,6,1.0,1608156.0,15,6820
867,1440.0,1476,2153,736.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,5,2000,2,8,3.0,3100320.0,36,19377
2879,637.0,897,1336,570.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1920,1,7,1.0,851032.0,12,5344
1494,746.0,760,1656,397.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2003,2,7,2.0,1235376.0,28,11592
2771,781.0,795,1499,473.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,1995,2,6,2.0,1170719.0,24,8994
496,1462.0,1490,2794,810.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,4,5,1995,2,9,3.0,4084828.0,32,22352
1651,848.0,1118,2030,551.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,3,4,1976,2,8,2.0,1721440.0,18,12180
1913,1218.0,1254,1254,525.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1961,1,6,2.0,1527372.0,18,7524
2790,1065.0,1091,1989,586.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,2002,2,7,2.0,2118285.0,32,15912
1541,1898.0,1898,1898,484.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1956,2,7,2.0,3602404.0,15,9490
1684,988.0,988,988,360.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1966,1,5,1.0,976144.0,15,4940
301,1501.0,1801,1801,484.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,1959,2,6,2.0,2703301.0,21,12607
1569,0.0,936,1872,484.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,1976,2,8,2.0,0.0,15,9360
2153,1531.0,1531,2439,560.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,2001,2,7,2.0,3734109.0,32,19512
1467,850.0,886,1764,560.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,1999,2,7,2.0,1499400.0,32,14112
2540,864.0,1200,1200,884.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,1965,1,6,2.0,1036800.0,15,6000
2368,494.0,494,1030,264.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1972,1,6,1.0,508820.0,18,6180
874,1057.0,1057,2034,645.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,1997,2,8,2.0,2149938.0,21,14238
463,1405.0,1405,1405,478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,4,4,4,2003,2,6,2.0,1974025.0,28,9835
784,1134.0,1229,1229,284.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1956,1,6,1.0,1393686.0,12,4916
2149,979.0,992,1932,610.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2003,2,7,2.0,1891428.0,28,13524
2069,967.0,1299,1299,494.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,3,4,1954,1,6,2.0,1256133.0,18,7794
1743,1258.0,1402,1402,648.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,4,2006,0,7,3.0,1763716.0,28,9814
472,1346.0,1504,1504,457.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2005,2,7,2.0,2024384.0,28,10528
1921,1442.0,1442,1442,301.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1958,1,7,1.0,2079364.0,18,8652
2778,951.0,951,1779,586.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,1999,2,7,2.0,1691829.0,28,12453
526,1082.0,1082,1953,1043.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,4,4,2005,2,9,3.0,2113146.0,32,15624
2795,872.0,872,1909,529.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2002,2,8,2.0,1664648.0,28,13363
478,868.0,868,1630,436.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2004,2,7,2.0,1414840.0,28,11410
2841,686.0,686,1250,280.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,2,1918,1,7,1.0,857500.0,15,6250
119,1328.0,1328,1328,528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1963,1,6,2.0,1763584.0,18,7968
1960,876.0,988,988,276.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1950,1,6,1.0,865488.0,15,4940
1277,854.0,854,1278,240.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1954,1,6,1.0,1091412.0,18,7668
2466,858.0,858,1716,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,4,4,2005,2,7,2.0,1472328.0,24,10296
2844,498.0,498,498,216.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,1922,1,3,1.0,248004.0,6,996
1028,1420.0,1420,2840,1314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,4,4,4,1978,2,8,4.0,4032800.0,28,19880
1043,483.0,483,987,280.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1970,1,5,1.0,476721.0,18,5922
231,660.0,756,756,440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,2,3,1927,1,4,2.0,498960.0,12,3024
461,1712.0,1712,1712,701.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,5,4,2002,2,8,3.0,2930944.0,32,13696
33,1069.0,1069,1069,440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,1977,2,4,2.0,1142761.0,18,6414
1795,1335.0,1335,1335,575.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,2006,2,6,2.0,1782225.0,28,9345
1073,1518.0,1518,1518,588.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,5,5,5,2003,1,6,2.0,2304324.0,40,12144
1576,920.0,920,1780,612.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,4,4,2007,2,6,2.0,1637600.0,32,14240
2044,771.0,866,1484,264.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,1910,2,6,1.0,1144164.0,8,5936
